# T[k]  Density[cm^-3]  U(1)[] Be0/Be BeI/Be BeII/Be BeIII/Be BeIV/Be
 1.585e+06  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  2.99000e-08  1.73000e-04  1.00000e+00
 1.995e+06  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  2.09000e-08  1.38000e-04  1.00000e+00
 2.512e+06  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  1.39000e-08  1.09000e-04  1.00000e+00
 3.162e+06  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  8.82000e-09  8.60000e-05  1.00000e+00
 3.981e+06  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  5.43000e-09  6.73000e-05  1.00000e+00
 5.012e+06  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  3.26000e-09  5.26000e-05  1.00000e+00
 6.310e+06  1.259e-08  4.593e+02  0.00000e+00  3.24000e-17  1.92000e-09  4.10000e-05  1.00000e+00
 7.943e+06  1.259e-08  4.593e+02  0.00000e+00  1.40000e-17  1.12000e-09  3.19000e-05  1.00000e+00
 1.000e+07  1.259e-08  4.593e+02  0.00000e+00  5.95000e-18  6.45000e-10  2.47000e-05  1.00000e+00
 1.259e+07  1.259e-08  4.593e+02  0.00000e+00  2.50000e-18  3.68000e-10  1.92000e-05  1.00000e+00
 1.585e+07  1.259e-08  4.593e+02  0.00000e+00  1.03000e-18  2.09000e-10  1.48000e-05  1.00000e+00
 1.995e+07  1.259e-08  4.593e+02  0.00000e+00  4.20000e-19  1.18000e-10  1.15000e-05  1.00000e+00
 2.512e+07  1.259e-08  4.593e+02  0.00000e+00  1.70000e-19  6.58000e-11  8.81000e-06  1.00000e+00
 3.162e+07  1.259e-08  4.593e+02  0.00000e+00  6.81000e-20  3.66000e-11  6.75000e-06  1.00000e+00
 3.981e+07  1.259e-08  4.593e+02  0.00000e+00  2.71000e-20  2.02000e-11  5.15000e-06  1.00000e+00
 5.012e+07  1.259e-08  4.593e+02  0.00000e+00  1.07000e-20  1.11000e-11  3.92000e-06  1.00000e+00
 6.310e+07  1.259e-08  4.593e+02  0.00000e+00  4.18000e-21  6.09000e-12  2.97000e-06  1.00000e+00
 7.943e+07  1.259e-08  4.593e+02  0.00000e+00  1.63000e-21  3.31000e-12  2.24000e-06  1.00000e+00
 1.000e+08  1.259e-08  4.593e+02  0.00000e+00  6.30000e-22  1.79000e-12  1.68000e-06  1.00000e+00
 1.000e+02  1.585e-08  3.649e+02  0.00000e+00  1.21000e-08  1.50000e-03  1.30000e-01  8.69000e-01
 1.259e+02  1.585e-08  3.649e+02  0.00000e+00  8.18000e-09  1.16000e-03  1.15000e-01  8.83000e-01
 1.585e+02  1.585e-08  3.649e+02  0.00000e+00  5.50000e-09  8.99000e-04  1.02000e-01  8.97000e-01
 1.995e+02  1.585e-08  3.649e+02  0.00000e+00  3.68000e-09  6.93000e-04  9.06000e-02  9.09000e-01
