# T[k]  Density[cm^-3]  U(1)[] F0/F FI/F FII/F FIII/F FIV/F FV/F FVI/F FVII/F FVIII/F FIX/F
 1.000e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.18000e-27  1.18000e-21  5.55000e-16  1.23000e-10  1.03000e-05  1.00000e+00
 1.259e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.80000e-28  5.15000e-22  3.15000e-16  8.40000e-11  8.40000e-06  1.00000e+00
 1.585e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.11000e-28  2.09000e-22  1.67000e-16  5.55000e-11  6.81000e-06  1.00000e+00
 1.995e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.95000e-29  7.90000e-23  8.41000e-17  3.56000e-11  5.49000e-06  1.00000e+00
 2.512e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.37000e-30  2.84000e-23  4.05000e-17  2.23000e-11  4.40000e-06  1.00000e+00
 3.162e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.69000e-30  9.72000e-24  1.87000e-17  1.36000e-11  3.51000e-06  1.00000e+00
 3.981e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.21000e-24  8.42000e-18  8.20000e-12  2.78000e-06  1.00000e+00
 5.012e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.03000e-24  3.69000e-18  4.85000e-12  2.19000e-06  1.00000e+00
 6.310e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.19000e-25  1.58000e-18  2.83000e-12  1.71000e-06  1.00000e+00
 7.943e+07  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.71000e-26  6.64000e-19  1.63000e-12  1.33000e-06  1.00000e+00
