# T[k]  Density[cm^-3]  U(1)[] Li0/Li LiI/Li LiII/Li LiIII/Li
 1.259e+04  1.585e-08  8.812e+00  1.68000e-14  7.96000e-06  1.44000e-02  9.86000e-01
 1.585e+04  1.585e-08  8.812e+00  1.03000e-14  5.85000e-06  1.24000e-02  9.88000e-01
 1.995e+04  1.585e-08  8.812e+00  6.22000e-15  4.29000e-06  1.06000e-02  9.89000e-01
 2.512e+04  1.585e-08  8.812e+00  3.75000e-15  3.13000e-06  9.13000e-03  9.91000e-01
 3.162e+04  1.585e-08  8.812e+00  2.26000e-15  2.28000e-06  7.81000e-03  9.92000e-01
 3.981e+04  1.585e-08  8.812e+00  1.35000e-15  1.66000e-06  6.68000e-03  9.93000e-01
 5.012e+04  1.585e-08  8.812e+00  8.06000e-16  1.20000e-06  5.70000e-03  9.94000e-01
 6.310e+04  1.585e-08  8.812e+00  4.79000e-16  8.71000e-07  4.85000e-03  9.95000e-01
 7.943e+04  1.585e-08  8.812e+00  2.88000e-16  6.28000e-07  4.13000e-03  9.96000e-01
 1.000e+05  1.585e-08  8.812e+00  1.83000e-16  4.55000e-07  3.50000e-03  9.96000e-01
 1.259e+05  1.585e-08  8.812e+00  1.38000e-16  3.45000e-07  2.96000e-03  9.97000e-01
 1.585e+05  1.585e-08  8.812e+00  1.37000e-16  3.02000e-07  2.50000e-03  9.97000e-01
 1.995e+05  1.585e-08  8.812e+00  1.81000e-16  3.26000e-07  2.10000e-03  9.98000e-01
 2.512e+05  1.585e-08  8.812e+00  2.61000e-16  3.91000e-07  1.76000e-03  9.98000e-01
 3.162e+05  1.585e-08  8.812e+00  3.37000e-16  4.46000e-07  1.45000e-03  9.99000e-01
 3.981e+05  1.585e-08  8.812e+00  3.53000e-16  4.46000e-07  1.16000e-03  9.99000e-01
 5.012e+05  1.585e-08  8.812e+00  2.95000e-16  3.79000e-07  8.91000e-04  9.99000e-01
 6.310e+05  1.585e-08  8.812e+00  1.99000e-16  2.77000e-07  6.56000e-04  9.99000e-01
 7.943e+05  1.585e-08  8.812e+00  1.12000e-16  1.78000e-07  4.65000e-04  1.00000e+00
 1.000e+06  1.585e-08  8.812e+00  5.54000e-17  1.04000e-07  3.23000e-04  1.00000e+00
 1.259e+06  1.585e-08  8.812e+00  0.00000e+00  5.73000e-08  2.23000e-04  1.00000e+00
 1.585e+06  1.585e-08  8.812e+00  0.00000e+00  3.06000e-08  1.54000e-04  1.00000e+00
 1.995e+06  1.585e-08  8.812e+00  0.00000e+00  1.61000e-08  1.09000e-04  1.00000e+00
 2.512e+06  1.585e-08  8.812e+00  0.00000e+00  8.46000e-09  7.76000e-05  1.00000e+00
 3.162e+06  1.585e-08  8.812e+00  0.00000e+00  4.47000e-09  5.63000e-05  1.00000e+00
 3.981e+06  1.585e-08  8.812e+00  0.00000e+00  2.38000e-09  4.15000e-05  1.00000e+00
 5.012e+06  1.585e-08  8.812e+00  0.00000e+00  1.28000e-09  3.10000e-05  1.00000e+00
 6.310e+06  1.585e-08  8.812e+00  0.00000e+00  6.98000e-10  2.34000e-05  1.00000e+00
 7.943e+06  1.585e-08  8.812e+00  0.00000e+00  3.84000e-10  1.79000e-05  1.00000e+00
 1.000e+07  1.585e-08  8.812e+00  0.00000e+00  2.13000e-10  1.37000e-05  1.00000e+00
 1.259e+07  1.585e-08  8.812e+00  0.00000e+00  1.19000e-10  1.05000e-05  1.00000e+00
 1.585e+07  1.585e-08  8.812e+00  0.00000e+00  6.67000e-11  8.14000e-06  1.00000e+00
 1.995e+07  1.585e-08  8.812e+00  0.00000e+00  3.76000e-11  6.29000e-06  1.00000e+00
 2.512e+07  1.585e-08  8.812e+00  0.00000e+00  2.12000e-11  4.86000e-06  1.00000e+00
 3.162e+07  1.585e-08  8.812e+00  0.00000e+00  1.20000e-11  3.75000e-06  1.00000e+00
 3.981e+07  1.585e-08  8.812e+00  0.00000e+00  6.75000e-12  2.89000e-06  1.00000e+00
 5.012e+07  1.585e-08  8.812e+00  0.00000e+00  3.80000e-12  2.22000e-06  1.00000e+00
 6.310e+07  1.585e-08  8.812e+00  0.00000e+00  2.13000e-12  1.70000e-06  1.00000e+00
 7.943e+07  1.585e-08  8.812e+00  0.00000e+00  1.19000e-12  1.30000e-06  1.00000e+00
 1.000e+08  1.585e-08  8.812e+00  0.00000e+00  6.65000e-13  9.86000e-07  1.00000e+00
 1.000e+02  1.995e-08  7.000e+00  3.82000e-10  4.05000e-03  2.68000e-01  7.27000e-01
 1.259e+02  1.995e-08  7.000e+00  2.59000e-10  3.19000e-03  2.43000e-01  7.54000e-01
 1.585e+02  1.995e-08  7.000e+00  1.74000e-10  2.50000e-03  2.19000e-01  7.79000e-01
 1.995e+02  1.995e-08  7.000e+00  1.17000e-10  1.95000e-03  1.96000e-01  8.02000e-01
 2.512e+02  1.995e-08  7.000e+00  7.75000e-11  1.52000e-03  1.76000e-01  8.23000e-01
 3.162e+02  1.995e-08  7.000e+00  5.12000e-11  1.17000e-03  1.57000e-01  8.42000e-01
 3.981e+02  1.995e-08  7.000e+00  3.36000e-11  9.05000e-04  1.39000e-01  8.60000e-01
 5.012e+02  1.995e-08  7.000e+00  2.19000e-11  6.95000e-04  1.23000e-01  8.76000e-01
 6.310e+02  1.995e-08  7.000e+00  1.42000e-11  5.32000e-04  1.09000e-01  8.91000e-01
 7.943e+02  1.995e-08  7.000e+00  9.19000e-12  4.06000e-04  9.60000e-02  9.04000e-01
 1.000e+03  1.995e-08  7.000e+00  5.90000e-12  3.09000e-04  8.44000e-02  9.15000e-01
 1.259e+03  1.995e-08  7.000e+00  3.77000e-12  2.34000e-04  7.41000e-02  9.26000e-01
 1.585e+03  1.995e-08  7.000e+00  2.40000e-12  1.77000e-04  6.48000e-02  9.35000e-01
 1.995e+03  1.995e-08  7.000e+00  1.52000e-12  1.33000e-04  5.66000e-02  9.43000e-01
 2.512e+03  1.995e-08  7.000e+00  9.56000e-13  1.00000e-04  4.94000e-02  9.51000e-01
 3.162e+03  1.995e-08  7.000e+00  6.00000e-13  7.51000e-05  4.30000e-02  9.57000e-01
 3.981e+03  1.995e-08  7.000e+00  3.75000e-13  5.61000e-05  3.74000e-02  9.63000e-01
 5.012e+03  1.995e-08  7.000e+00  2.33000e-13  4.18000e-05  3.24000e-02  9.68000e-01
 6.310e+03  1.995e-08  7.000e+00  1.44000e-13  3.11000e-05  2.81000e-02  9.72000e-01
 7.943e+03  1.995e-08  7.000e+00  8.91000e-14  2.30000e-05  2.43000e-02  9.76000e-01
 1.000e+04  1.995e-08  7.000e+00  5.47000e-14  1.70000e-05  2.10000e-02  9.79000e-01
 1.259e+04  1.995e-08  7.000e+00  3.35000e-14  1.26000e-05  1.81000e-02  9.82000e-01
 1.585e+04  1.995e-08  7.000e+00  2.04000e-14  9.24000e-06  1.55000e-02  9.84000e-01
 1.995e+04  1.995e-08  7.000e+00  1.24000e-14  6.78000e-06  1.34000e-02  9.87000e-01
 2.512e+04  1.995e-08  7.000e+00  7.47000e-15  4.96000e-06  1.15000e-02  9.89000e-01
 3.162e+04  1.995e-08  7.000e+00  4.50000e-15  3.61000e-06  9.82000e-03  9.90000e-01
 3.981e+04  1.995e-08  7.000e+00  2.69000e-15  2.63000e-06  8.39000e-03  9.92000e-01
 5.012e+04  1.995e-08  7.000e+00  1.61000e-15  1.91000e-06  7.16000e-03  9.93000e-01
