# T[k]  Density[cm^-3]  U(1)[] Al0/Al AlI/Al AlII/Al AlIII/Al AlIV/Al AlV/Al AlVI/Al AlVII/Al AlVIII/Al AlIX/Al AlX/Al AlXI/Al AlXII/Al AlXIII/Al
 3.981e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  1.36000e-30  6.08000e-25  4.20000e-20  6.95000e-16  1.97000e-12  1.07000e-09  4.36000e-07  1.18000e-04  3.01000e-03  1.09000e-01  4.07000e-01  4.81000e-01
 5.012e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  3.40000e-31  1.81000e-25  1.48000e-20  2.81000e-16  9.07000e-13  5.90000e-10  2.82000e-07  8.10000e-05  2.15000e-03  8.95000e-02  3.85000e-01  5.23000e-01
 6.310e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  7.55000e-32  5.44000e-26  5.25000e-21  1.16000e-16  4.15000e-13  3.28000e-10  1.85000e-07  5.32000e-05  1.52000e-03  7.30000e-02  3.62000e-01  5.64000e-01
 7.943e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  3.77000e-32  1.67000e-26  1.91000e-21  4.87000e-17  1.91000e-13  1.83000e-10  1.21000e-07  3.38000e-05  1.07000e-03  5.90000e-02  3.37000e-01  6.03000e-01
 1.000e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  5.28000e-27  7.15000e-22  2.13000e-17  8.84000e-14  1.02000e-10  7.77000e-08  2.08000e-05  7.38000e-04  4.73000e-02  3.11000e-01  6.41000e-01
 1.259e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.74000e-27  2.80000e-22  9.73000e-18  4.19000e-14  5.72000e-11  4.83000e-08  1.24000e-05  5.07000e-04  3.76000e-02  2.85000e-01  6.77000e-01
 1.585e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  5.94000e-28  1.13000e-22  4.56000e-18  2.02000e-14  3.23000e-11  2.90000e-08  7.19000e-06  3.45000e-04  2.97000e-02  2.60000e-01  7.10000e-01
 1.995e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.00000e-28  4.49000e-23  2.11000e-18  9.74000e-15  1.80000e-11  1.69000e-08  4.05000e-06  2.32000e-04  2.32000e-02  2.35000e-01  7.41000e-01
 2.512e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  6.45000e-29  1.71000e-23  9.24000e-19  4.58000e-15  9.78000e-12  9.49000e-09  2.23000e-06  1.55000e-04  1.81000e-02  2.12000e-01  7.70000e-01
 3.162e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.97000e-29  6.19000e-24  3.84000e-19  2.11000e-15  5.18000e-12  5.19000e-09  1.23000e-06  1.03000e-04  1.40000e-02  1.90000e-01  7.96000e-01
 3.981e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  5.89000e-30  2.20000e-24  1.57000e-19  9.80000e-16  2.74000e-12  2.82000e-09  6.83000e-07  6.78000e-05  1.08000e-02  1.69000e-01  8.20000e-01
 5.012e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.85000e-30  8.07000e-25  6.59000e-20  4.75000e-16  1.48000e-12  1.55000e-09  3.91000e-07  4.43000e-05  8.25000e-03  1.50000e-01  8.41000e-01
 6.310e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  6.41000e-31  3.24000e-25  2.97000e-20  2.41000e-16  8.23000e-13  8.70000e-10  2.31000e-07  2.88000e-05  6.28000e-03  1.33000e-01  8.61000e-01
 7.943e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  3.02000e-31  1.53000e-25  1.48000e-20  1.29000e-16  4.70000e-13  4.97000e-10  1.39000e-07  1.85000e-05  4.76000e-03  1.17000e-01  8.78000e-01
 1.000e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.26000e-31  9.10000e-26  8.32000e-21  7.24000e-17  2.74000e-13  2.87000e-10  8.36000e-08  1.19000e-05  3.59000e-03  1.03000e-01  8.94000e-01
