# T[k]  Density[cm^-3]  U(1)[] Mg0/Mg MgI/Mg MgII/Mg MgIII/Mg MgIV/Mg MgV/Mg MgVI/Mg MgVII/Mg MgVIII/Mg MgIX/Mg MgX/Mg MgXI/Mg MgXII/Mg
 2.512e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.25000e-31  7.43000e-26  1.62000e-20  1.74000e-15  6.03000e-11  7.12000e-07  9.79000e-04  9.99000e-01
 3.162e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.02000e-32  1.53000e-26  4.61000e-21  6.73000e-16  3.07000e-11  4.58000e-07  7.88000e-04  9.99000e-01
 3.981e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.04000e-33  2.95000e-27  1.24000e-21  2.47000e-16  1.50000e-11  2.88000e-07  6.31000e-04  9.99000e-01
 5.012e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.39000e-28  3.16000e-22  8.64000e-17  7.04000e-12  1.77000e-07  5.03000e-04  9.99000e-01
 6.310e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.44000e-29  7.71000e-23  2.91000e-17  3.20000e-12  1.07000e-07  3.99000e-04  1.00000e+00
 7.943e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.59000e-29  1.82000e-23  9.48000e-18  1.42000e-12  6.39000e-08  3.14000e-04  1.00000e+00
 1.000e+08  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.61000e-30  4.16000e-24  3.01000e-18  6.18000e-13  3.76000e-08  2.46000e-04  1.00000e+00
 1.000e+02  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  4.21000e-20  1.41000e-15  1.91000e-12  4.25000e-09  2.31000e-06  3.93000e-05  2.56000e-03  6.16000e-02  5.12000e-01  3.49000e-01  7.54000e-02
 1.259e+02  1.259e-08  4.539e+02  0.00000e+00  7.40000e-26  1.92000e-20  7.18000e-16  1.10000e-12  2.81000e-09  1.61000e-06  2.50000e-05  1.87000e-03  5.13000e-02  4.82000e-01  3.73000e-01  9.15000e-02
 1.585e+02  1.259e-08  4.539e+02  0.00000e+00  2.80000e-26  8.41000e-21  3.54000e-16  6.33000e-13  1.86000e-09  1.02000e-06  1.58000e-05  1.36000e-03  4.22000e-02  4.50000e-01  3.96000e-01  1.10000e-01
 1.995e+02  1.259e-08  4.539e+02  0.00000e+00  1.03000e-26  3.60000e-21  1.71000e-16  3.69000e-13  1.25000e-09  5.96000e-07  9.88000e-06  9.71000e-04  3.44000e-02  4.16000e-01  4.17000e-01  1.32000e-01
 2.512e+02  1.259e-08  4.539e+02  0.00000e+00  3.57000e-27  1.45000e-21  7.81000e-17  2.08000e-13  8.14000e-10  3.30000e-07  6.18000e-06  6.87000e-04  2.78000e-02  3.80000e-01  4.35000e-01  1.56000e-01
 3.162e+02  1.259e-08  4.539e+02  0.00000e+00  1.14000e-27  5.41000e-22  3.30000e-17  1.11000e-13  4.98000e-10  1.78000e-07  3.92000e-06  4.80000e-04  2.21000e-02  3.44000e-01  4.49000e-01  1.84000e-01
 3.981e+02  1.259e-08  4.539e+02  0.00000e+00  3.40000e-28  1.88000e-22  1.30000e-17  5.54000e-14  2.87000e-10  9.56000e-08  2.57000e-06  3.32000e-04  1.75000e-02  3.09000e-01  4.59000e-01  2.15000e-01
 5.012e+02  1.259e-08  4.539e+02  0.00000e+00  9.48000e-29  6.16000e-23  4.85000e-18  2.61000e-14  1.56000e-10  5.15000e-08  1.73000e-06  2.26000e-04  1.36000e-02  2.73000e-01  4.65000e-01  2.48000e-01
 6.310e+02  1.259e-08  4.539e+02  0.00000e+00  2.46000e-29  1.89000e-23  1.69000e-18  1.15000e-14  7.97000e-11  2.74000e-08  1.18000e-06  1.52000e-04  1.05000e-02  2.40000e-01  4.66000e-01  2.84000e-01
 7.943e+02  1.259e-08  4.539e+02  0.00000e+00  5.93000e-30  5.36000e-24  5.53000e-19  4.76000e-15  3.79000e-11  1.41000e-08  7.86000e-07  1.01000e-04  7.98000e-03  2.08000e-01  4.62000e-01  3.22000e-01
 1.000e+03  1.259e-08  4.539e+02  0.00000e+00  1.32000e-30  1.42000e-24  1.69000e-19  1.84000e-15  1.68000e-11  6.91000e-09  5.03000e-07  6.64000e-05  6.00000e-03  1.78000e-01  4.54000e-01  3.62000e-01
 1.259e+03  1.259e-08  4.539e+02  0.00000e+00  2.76000e-31  3.52000e-25  4.90000e-20  6.70000e-16  7.02000e-12  3.24000e-09  3.07000e-07  4.30000e-05  4.46000e-03  1.51000e-01  4.42000e-01  4.02000e-01
 1.585e+03  1.259e-08  4.539e+02  0.00000e+00  5.45000e-32  8.37000e-26  1.37000e-20  2.36000e-16  2.77000e-12  1.46000e-09  1.78000e-07  2.75000e-05  3.27000e-03  1.27000e-01  4.26000e-01  4.44000e-01
 1.995e+03  1.259e-08  4.539e+02  0.00000e+00  9.62000e-33  1.94000e-26  3.76000e-21  8.08000e-17  1.04000e-12  6.33000e-10  9.89000e-08  1.73000e-05  2.38000e-03  1.06000e-01  4.07000e-01  4.86000e-01
 2.512e+03  1.259e-08  4.539e+02  0.00000e+00  3.21000e-33  4.41000e-27  1.02000e-21  2.72000e-17  3.72000e-13  2.67000e-10  5.29000e-08  1.08000e-05  1.71000e-03  8.70000e-02  3.85000e-01  5.27000e-01
 3.162e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  9.96000e-28  2.75000e-22  8.96000e-18  1.28000e-13  1.10000e-10  2.75000e-08  6.67000e-06  1.21000e-03  7.10000e-02  3.61000e-01  5.67000e-01
