# T[k]  Density[cm^-3]  U(1)[] C0/C CI/C CII/C CIII/C CIV/C CV/C CVI/C
 6.310e+04  1.259e-08  2.638e+01  0.00000e+00  6.13000e-17  1.58000e-12  2.46000e-09  3.05000e-05  1.26000e-02  9.87000e-01
 7.943e+04  1.259e-08  2.638e+01  0.00000e+00  3.88000e-17  9.10000e-13  1.51000e-09  2.23000e-05  1.09000e-02  9.89000e-01
 1.000e+05  1.259e-08  2.638e+01  0.00000e+00  2.12000e-17  4.94000e-13  9.22000e-10  1.63000e-05  9.31000e-03  9.91000e-01
 1.259e+05  1.259e-08  2.638e+01  0.00000e+00  1.03000e-17  2.56000e-13  5.60000e-10  1.19000e-05  7.97000e-03  9.92000e-01
 1.585e+05  1.259e-08  2.638e+01  0.00000e+00  4.52000e-18  1.27000e-13  3.38000e-10  8.60000e-06  6.81000e-03  9.93000e-01
 1.995e+05  1.259e-08  2.638e+01  0.00000e+00  1.83000e-18  6.08000e-14  2.03000e-10  6.21000e-06  5.81000e-03  9.94000e-01
 2.512e+05  1.259e-08  2.638e+01  0.00000e+00  6.93000e-19  2.82000e-14  1.21000e-10  4.47000e-06  4.95000e-03  9.95000e-01
 3.162e+05  1.259e-08  2.638e+01  0.00000e+00  2.49000e-19  1.28000e-14  7.19000e-11  3.21000e-06  4.21000e-03  9.96000e-01
 3.981e+05  1.259e-08  2.638e+01  0.00000e+00  8.78000e-20  5.84000e-15  4.38000e-11  2.30000e-06  3.57000e-03  9.96000e-01
 5.012e+05  1.259e-08  2.638e+01  0.00000e+00  3.33000e-20  2.92000e-15  2.95000e-11  1.68000e-06  3.02000e-03  9.97000e-01
 6.310e+05  1.259e-08  2.638e+01  0.00000e+00  1.55000e-20  1.81000e-15  2.49000e-11  1.30000e-06  2.55000e-03  9.97000e-01
 7.943e+05  1.259e-08  2.638e+01  0.00000e+00  9.20000e-21  1.45000e-15  2.73000e-11  1.12000e-06  2.15000e-03  9.98000e-01
 1.000e+06  1.259e-08  2.638e+01  0.00000e+00  6.27000e-21  1.34000e-15  3.44000e-11  1.09000e-06  1.80000e-03  9.98000e-01
 1.259e+06  1.259e-08  2.638e+01  0.00000e+00  4.22000e-21  1.23000e-15  4.28000e-11  1.09000e-06  1.51000e-03  9.98000e-01
 1.585e+06  1.259e-08  2.638e+01  0.00000e+00  2.53000e-21  1.01000e-15  4.72000e-11  1.05000e-06  1.26000e-03  9.99000e-01
 1.995e+06  1.259e-08  2.638e+01  0.00000e+00  1.30000e-21  7.16000e-16  4.46000e-11  9.50000e-07  1.04000e-03  9.99000e-01
 2.512e+06  1.259e-08  2.638e+01  0.00000e+00  5.72000e-22  4.34000e-16  3.60000e-11  7.88000e-07  8.51000e-04  9.99000e-01
 3.162e+06  1.259e-08  2.638e+01  0.00000e+00  0.00000e+00  2.29000e-16  2.53000e-11  6.05000e-07  6.92000e-04  9.99000e-01
 3.981e+06  1.259e-08  2.638e+01  0.00000e+00  0.00000e+00  1.07000e-16  1.58000e-11  4.33000e-07  5.57000e-04  9.99000e-01
 5.012e+06  1.259e-08  2.638e+01  0.00000e+00  0.00000e+00  4.51000e-17  8.91000e-12  2.93000e-07  4.46000e-04  1.00000e+00
 6.310e+06  1.259e-08  2.638e+01  0.00000e+00  0.00000e+00  1.75000e-17  4.66000e-12  1.89000e-07  3.54000e-04  1.00000e+00
 7.943e+06  1.259e-08  2.638e+01  0.00000e+00  0.00000e+00  6.34000e-18  2.29000e-12  1.18000e-07  2.80000e-04  1.00000e+00
 1.000e+07  1.259e-08  2.638e+01  0.00000e+00  0.00000e+00  2.18000e-18  1.07000e-12  7.14000e-08  2.20000e-04  1.00000e+00
 1.259e+07  1.259e-08  2.638e+01  0.00000e+00  9.60000e-26  7.20000e-19  4.83000e-13  4.23000e-08  1.72000e-04  1.00000e+00
 1.585e+07  1.259e-08  2.638e+01  0.00000e+00  2.20000e-26  2.30000e-19  2.12000e-13  2.47000e-08  1.35000e-04  1.00000e+00
 1.995e+07  1.259e-08  2.638e+01  0.00000e+00  4.89000e-27  7.17000e-20  9.07000e-14  1.43000e-08  1.05000e-04  1.00000e+00
 2.512e+07  1.259e-08  2.638e+01  0.00000e+00  1.06000e-27  2.19000e-20  3.82000e-14  8.16000e-09  8.18000e-05  1.00000e+00
 3.162e+07  1.259e-08  2.638e+01  0.00000e+00  2.28000e-28  6.56000e-21  1.59000e-14  4.63000e-09  6.34000e-05  1.00000e+00
 3.981e+07  1.259e-08  2.638e+01  0.00000e+00  4.80000e-29  1.94000e-21  6.51000e-15  2.61000e-09  4.90000e-05  1.00000e+00
 5.012e+07  1.259e-08  2.638e+01  0.00000e+00  9.99000e-30  5.66000e-22  2.64000e-15  1.46000e-09  3.78000e-05  1.00000e+00
 6.310e+07  1.259e-08  2.638e+01  0.00000e+00  2.05000e-30  1.63000e-22  1.06000e-15  8.13000e-10  2.90000e-05  1.00000e+00
 7.943e+07  1.259e-08  2.638e+01  0.00000e+00  4.18000e-31  4.67000e-23  4.24000e-16  4.50000e-10  2.22000e-05  1.00000e+00
 1.000e+08  1.259e-08  2.638e+01  0.00000e+00  8.40000e-32  1.32000e-23  1.68000e-16  2.48000e-10  1.69000e-05  1.00000e+00
 1.000e+02  1.585e-08  2.096e+01  5.22000e-17  5.48000e-11  7.89000e-07  5.23000e-04  7.33000e-02  4.23000e-01  5.03000e-01
 1.259e+02  1.585e-08  2.096e+01  2.35000e-17  3.03000e-11  5.02000e-07  3.78000e-04  6.04000e-02  3.98000e-01  5.41000e-01
 1.585e+02  1.585e-08  2.096e+01  1.06000e-17  1.68000e-11  3.20000e-07  2.71000e-04  4.94000e-02  3.73000e-01  5.78000e-01
 1.995e+02  1.585e-08  2.096e+01  4.79000e-18  9.35000e-12  2.05000e-07  1.92000e-04  4.00000e-02  3.46000e-01  6.13000e-01
 2.512e+02  1.585e-08  2.096e+01  2.17000e-18  5.23000e-12  1.32000e-07  1.36000e-04  3.23000e-02  3.20000e-01  6.48000e-01
 3.162e+02  1.585e-08  2.096e+01  9.93000e-19  2.94000e-12  8.47000e-08  9.49000e-05  2.58000e-02  2.94000e-01  6.80000e-01
 3.981e+02  1.585e-08  2.096e+01  4.67000e-19  1.69000e-12  5.50000e-08  6.59000e-05  2.06000e-02  2.68000e-01  7.11000e-01
 5.012e+02  1.585e-08  2.096e+01  2.38000e-19  1.05000e-12  3.69000e-08  4.54000e-05  1.63000e-02  2.43000e-01  7.40000e-01
 6.310e+02  1.585e-08  2.096e+01  1.36000e-19  7.31000e-13  2.63000e-08  3.11000e-05  1.28000e-02  2.20000e-01  7.67000e-01
 7.943e+02  1.585e-08  2.096e+01  8.62000e-20  5.57000e-13  1.96000e-08  2.11000e-05  1.00000e-02  1.98000e-01  7.92000e-01
 1.000e+03  1.585e-08  2.096e+01  5.58000e-20  4.33000e-13  1.47000e-08  1.43000e-05  7.81000e-03  1.78000e-01  8.15000e-01
 1.259e+03  1.585e-08  2.096e+01  3.44000e-20  3.20000e-13  1.06000e-08  9.56000e-06  6.06000e-03  1.59000e-01  8.35000e-01
 1.585e+03  1.585e-08  2.096e+01  1.95000e-20  2.16000e-13  7.25000e-09  6.38000e-06  4.68000e-03  1.41000e-01  8.54000e-01
 1.995e+03  1.585e-08  2.096e+01  1.01000e-20  1.32000e-13  4.69000e-09  4.23000e-06  3.60000e-03  1.25000e-01  8.71000e-01
 2.512e+03  1.585e-08  2.096e+01  4.87000e-21  7.37000e-14  2.89000e-09  2.79000e-06  2.76000e-03  1.11000e-01  8.87000e-01
 3.162e+03  1.585e-08  2.096e+01  2.23000e-21  3.82000e-14  1.70000e-09  1.83000e-06  2.11000e-03  9.76000e-02  9.00000e-01
 3.981e+03  1.585e-08  2.096e+01  1.00000e-21  1.87000e-14  9.72000e-10  1.19000e-06  1.60000e-03  8.59000e-02  9.13000e-01
 5.012e+03  1.585e-08  2.096e+01  4.47000e-22  8.82000e-15  5.38000e-10  7.75000e-07  1.22000e-03  7.54000e-02  9.23000e-01
 6.310e+03  1.585e-08  2.096e+01  0.00000e+00  4.08000e-15  2.91000e-10  5.01000e-07  9.21000e-04  6.60000e-02  9.33000e-01
 7.943e+03  1.585e-08  2.096e+01  0.00000e+00  1.88000e-15  1.54000e-10  3.22000e-07  6.95000e-04  5.77000e-02  9.42000e-01
 1.000e+04  1.585e-08  2.096e+01  0.00000e+00  8.73000e-16  8.05000e-11  2.06000e-07  5.22000e-04  5.03000e-02  9.49000e-01
 1.259e+04  1.585e-08  2.096e+01  0.00000e+00  4.27000e-16  4.39000e-11  1.31000e-07  3.92000e-04  4.38000e-02  9.56000e-01
 1.585e+04  1.585e-08  2.096e+01  0.00000e+00  2.46000e-16  2.74000e-11  8.31000e-08  2.93000e-04  3.81000e-02  9.62000e-01
 1.995e+04  1.585e-08  2.096e+01  0.00000e+00  1.94000e-16  2.03000e-11  5.25000e-08  2.18000e-04  3.30000e-02  9.67000e-01
 2.512e+04  1.585e-08  2.096e+01  0.00000e+00  2.09000e-16  1.65000e-11  3.29000e-08  1.62000e-04  2.86000e-02  9.71000e-01
 3.162e+04  1.585e-08  2.096e+01  0.00000e+00  2.54000e-16  1.30000e-11  2.06000e-08  1.20000e-04  2.47000e-02  9.75000e-01
 3.981e+04  1.585e-08  2.096e+01  0.00000e+00  2.81000e-16  9.54000e-12  1.28000e-08  8.89000e-05  2.14000e-02  9.79000e-01
 5.012e+04  1.585e-08  2.096e+01  0.00000e+00  2.57000e-16  6.40000e-12  7.94000e-09  6.55000e-05  1.84000e-02  9.82000e-01
 6.310e+04  1.585e-08  2.096e+01  0.00000e+00  1.93000e-16  3.95000e-12  4.90000e-09  4.82000e-05  1.59000e-02  9.84000e-01
 7.943e+04  1.585e-08  2.096e+01  0.00000e+00  1.22000e-16  2.28000e-12  3.01000e-09  3.53000e-05  1.36000e-02  9.86000e-01
 1.000e+05  1.585e-08  2.096e+01  0.00000e+00  6.69000e-17  1.24000e-12  1.83000e-09  2.58000e-05  1.17000e-02  9.88000e-01
 1.259e+05  1.585e-08  2.096e+01  0.00000e+00  3.24000e-17  6.41000e-13  1.11000e-09  1.88000e-05  1.00000e-02  9.90000e-01
 1.585e+05  1.585e-08  2.096e+01  0.00000e+00  1.43000e-17  3.18000e-13  6.73000e-10  1.36000e-05  8.56000e-03  9.91000e-01
 1.995e+05  1.585e-08  2.096e+01  0.00000e+00  5.76000e-18  1.52000e-13  4.04000e-10  9.83000e-06  7.31000e-03  9.93000e-01
 2.512e+05  1.585e-08  2.096e+01  0.00000e+00  2.17000e-18  7.05000e-14  2.41000e-10  7.08000e-06  6.22000e-03  9.94000e-01
 3.162e+05  1.585e-08  2.096e+01  0.00000e+00  7.78000e-19  3.19000e-14  1.43000e-10  5.08000e-06  5.29000e-03  9.95000e-01
 3.981e+05  1.585e-08  2.096e+01  0.00000e+00  2.73000e-19  1.45000e-14  8.70000e-11  3.65000e-06  4.49000e-03  9.96000e-01
 5.012e+05  1.585e-08  2.096e+01  0.00000e+00  1.03000e-19  7.23000e-15  5.86000e-11  2.66000e-06  3.80000e-03  9.96000e-01
 6.310e+05  1.585e-08  2.096e+01  0.00000e+00  4.77000e-20  4.46000e-15  4.94000e-11  2.06000e-06  3.21000e-03  9.97000e-01
 7.943e+05  1.585e-08  2.096e+01  0.00000e+00  2.82000e-20  3.55000e-15  5.38000e-11  1.78000e-06  2.70000e-03  9.97000e-01
 1.000e+06  1.585e-08  2.096e+01  0.00000e+00  1.91000e-20  3.27000e-15  6.77000e-11  1.72000e-06  2.27000e-03  9.98000e-01
 1.259e+06  1.585e-08  2.096e+01  0.00000e+00  1.27000e-20  2.98000e-15  8.39000e-11  1.72000e-06  1.90000e-03  9.98000e-01
 1.585e+06  1.585e-08  2.096e+01  0.00000e+00  7.58000e-21  2.44000e-15  9.22000e-11  1.67000e-06  1.58000e-03  9.98000e-01
 1.995e+06  1.585e-08  2.096e+01  0.00000e+00  3.87000e-21  1.71000e-15  8.66000e-11  1.49000e-06  1.30000e-03  9.99000e-01
 2.512e+06  1.585e-08  2.096e+01  0.00000e+00  1.69000e-21  1.03000e-15  6.94000e-11  1.23000e-06  1.07000e-03  9.99000e-01
 3.162e+06  1.585e-08  2.096e+01  0.00000e+00  6.38000e-22  5.36000e-16  4.83000e-11  9.39000e-07  8.63000e-04  9.99000e-01
 3.981e+06  1.585e-08  2.096e+01  0.00000e+00  0.00000e+00  2.47000e-16  2.98000e-11  6.66000e-07  6.92000e-04  9.99000e-01
 5.012e+06  1.585e-08  2.096e+01  0.00000e+00  0.00000e+00  1.03000e-16  1.66000e-11  4.46000e-07  5.51000e-04  9.99000e-01
 6.310e+06  1.585e-08  2.096e+01  0.00000e+00  0.00000e+00  3.95000e-17  8.58000e-12  2.85000e-07  4.35000e-04  1.00000e+00
 7.943e+06  1.585e-08  2.096e+01  0.00000e+00  0.00000e+00  1.42000e-17  4.17000e-12  1.75000e-07  3.42000e-04  1.00000e+00
 1.000e+07  1.585e-08  2.096e+01  0.00000e+00  0.00000e+00  4.84000e-18  1.93000e-12  1.05000e-07  2.68000e-04  1.00000e+00
 1.259e+07  1.585e-08  2.096e+01  0.00000e+00  0.00000e+00  1.58000e-18  8.64000e-13  6.19000e-08  2.09000e-04  1.00000e+00
 1.585e+07  1.585e-08  2.096e+01  0.00000e+00  6.00000e-26  5.03000e-19  3.76000e-13  3.59000e-08  1.63000e-04  1.00000e+00
 1.995e+07  1.585e-08  2.096e+01  0.00000e+00  1.33000e-26  1.56000e-19  1.61000e-13  2.06000e-08  1.27000e-04  1.00000e+00
