# T[k]  Density[cm^-3]  U(1)[] B0/B BI/B BII/B BIII/B BIV/B BV/B
 2.512e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.45000e-14  8.95000e-09  2.38000e-04  1.00000e+00
 3.162e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  9.59000e-15  6.48000e-09  2.02000e-04  1.00000e+00
 3.981e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  7.89000e-15  4.93000e-09  1.71000e-04  1.00000e+00
 5.012e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  8.69000e-15  4.22000e-09  1.44000e-04  1.00000e+00
 6.310e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.17000e-14  4.17000e-09  1.21000e-04  1.00000e+00
 7.943e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.61000e-14  4.42000e-09  1.01000e-04  1.00000e+00
 1.000e+06  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.99000e-14  4.59000e-09  8.46000e-05  1.00000e+00
 1.259e+06  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  2.09000e-14  4.43000e-09  7.04000e-05  1.00000e+00
 1.585e+06  1.259e-08  7.368e+01  0.00000e+00  3.06000e-20  1.86000e-14  3.94000e-09  5.83000e-05  1.00000e+00
 1.995e+06  1.259e-08  7.368e+01  0.00000e+00  1.73000e-20  1.43000e-14  3.23000e-09  4.81000e-05  1.00000e+00
 2.512e+06  1.259e-08  7.368e+01  0.00000e+00  8.60000e-21  9.73000e-15  2.47000e-09  3.95000e-05  1.00000e+00
 3.162e+06  1.259e-08  7.368e+01  0.00000e+00  3.85000e-21  5.96000e-15  1.79000e-09  3.22000e-05  1.00000e+00
 3.981e+06  1.259e-08  7.368e+01  0.00000e+00  1.58000e-21  3.35000e-15  1.23000e-09  2.62000e-05  1.00000e+00
 5.012e+06  1.259e-08  7.368e+01  0.00000e+00  6.04000e-22  1.76000e-15  8.10000e-10  2.11000e-05  1.00000e+00
 6.310e+06  1.259e-08  7.368e+01  0.00000e+00  2.17000e-22  8.72000e-16  5.17000e-10  1.70000e-05  1.00000e+00
 7.943e+06  1.259e-08  7.368e+01  0.00000e+00  7.46000e-23  4.13000e-16  3.21000e-10  1.36000e-05  1.00000e+00
 1.000e+07  1.259e-08  7.368e+01  0.00000e+00  2.46000e-23  1.89000e-16  1.94000e-10  1.08000e-05  1.00000e+00
 1.259e+07  1.259e-08  7.368e+01  0.00000e+00  7.84000e-24  8.34000e-17  1.16000e-10  8.52000e-06  1.00000e+00
 1.585e+07  1.259e-08  7.368e+01  0.00000e+00  2.43000e-24  3.60000e-17  6.77000e-11  6.69000e-06  1.00000e+00
 1.995e+07  1.259e-08  7.368e+01  0.00000e+00  7.38000e-25  1.52000e-17  3.90000e-11  5.23000e-06  1.00000e+00
 2.512e+07  1.259e-08  7.368e+01  0.00000e+00  2.20000e-25  6.30000e-18  2.22000e-11  4.06000e-06  1.00000e+00
 3.162e+07  1.259e-08  7.368e+01  0.00000e+00  6.42000e-26  2.57000e-18  1.25000e-11  3.14000e-06  1.00000e+00
 3.981e+07  1.259e-08  7.368e+01  0.00000e+00  1.86000e-26  1.04000e-18  7.00000e-12  2.41000e-06  1.00000e+00
 5.012e+07  1.259e-08  7.368e+01  0.00000e+00  5.23000e-27  4.13000e-19  3.88000e-12  1.84000e-06  1.00000e+00
 6.310e+07  1.259e-08  7.368e+01  0.00000e+00  1.80000e-27  2.03000e-19  2.13000e-12  1.40000e-06  1.00000e+00
 7.943e+07  1.259e-08  7.368e+01  0.00000e+00  5.41000e-28  7.91000e-20  1.16000e-12  1.06000e-06  1.00000e+00
 1.000e+08  1.259e-08  7.368e+01  0.00000e+00  1.80000e-28  3.07000e-20  6.29000e-13  7.97000e-07  1.00000e+00
 1.000e+02  1.585e-08  5.853e+01  0.00000e+00  1.26000e-11  1.49000e-07  3.09000e-04  4.07000e-02  9.59000e-01
 1.259e+02  1.585e-08  5.853e+01  0.00000e+00  7.66000e-12  1.00000e-07  2.37000e-04  3.58000e-02  9.64000e-01
 1.585e+02  1.585e-08  5.853e+01  0.00000e+00  4.63000e-12  6.71000e-08  1.82000e-04  3.14000e-02  9.68000e-01
 1.995e+02  1.585e-08  5.853e+01  0.00000e+00  2.77000e-12  4.48000e-08  1.39000e-04  2.76000e-02  9.72000e-01
 2.512e+02  1.585e-08  5.853e+01  0.00000e+00  1.63000e-12  2.98000e-08  1.06000e-04  2.42000e-02  9.76000e-01
 3.162e+02  1.585e-08  5.853e+01  0.00000e+00  9.50000e-13  1.98000e-08  8.12000e-05  2.12000e-02  9.79000e-01
 3.981e+02  1.585e-08  5.853e+01  0.00000e+00  5.44000e-13  1.31000e-08  6.18000e-05  1.85000e-02  9.81000e-01
 5.012e+02  1.585e-08  5.853e+01  0.00000e+00  3.08000e-13  8.65000e-09  4.70000e-05  1.62000e-02  9.84000e-01
 6.310e+02  1.585e-08  5.853e+01  0.00000e+00  1.73000e-13  5.69000e-09  3.57000e-05  1.41000e-02  9.86000e-01
 7.943e+02  1.585e-08  5.853e+01  0.00000e+00  9.61000e-14  3.73000e-09  2.71000e-05  1.23000e-02  9.88000e-01
 1.000e+03  1.585e-08  5.853e+01  0.00000e+00  5.32000e-14  2.43000e-09  2.05000e-05  1.08000e-02  9.89000e-01
 1.259e+03  1.585e-08  5.853e+01  0.00000e+00  2.93000e-14  1.58000e-09  1.55000e-05  9.37000e-03  9.91000e-01
 1.585e+03  1.585e-08  5.853e+01  0.00000e+00  1.61000e-14  1.03000e-09  1.17000e-05  8.16000e-03  9.92000e-01
 1.995e+03  1.585e-08  5.853e+01  0.00000e+00  8.83000e-15  6.64000e-10  8.80000e-06  7.10000e-03  9.93000e-01
 2.512e+03  1.585e-08  5.853e+01  0.00000e+00  4.85000e-15  4.28000e-10  6.62000e-06  6.17000e-03  9.94000e-01
 3.162e+03  1.585e-08  5.853e+01  0.00000e+00  2.67000e-15  2.74000e-10  4.97000e-06  5.35000e-03  9.95000e-01
 3.981e+03  1.585e-08  5.853e+01  0.00000e+00  1.50000e-15  1.76000e-10  3.73000e-06  4.64000e-03  9.95000e-01
 5.012e+03  1.585e-08  5.853e+01  0.00000e+00  8.54000e-16  1.12000e-10  2.79000e-06  4.03000e-03  9.96000e-01
 6.310e+03  1.585e-08  5.853e+01  0.00000e+00  5.22000e-16  7.10000e-11  2.08000e-06  3.49000e-03  9.97000e-01
 7.943e+03  1.585e-08  5.853e+01  0.00000e+00  3.94000e-16  4.49000e-11  1.55000e-06  3.02000e-03  9.97000e-01
 1.000e+04  1.585e-08  5.853e+01  0.00000e+00  3.99000e-16  2.83000e-11  1.16000e-06  2.61000e-03  9.97000e-01
 1.259e+04  1.585e-08  5.853e+01  0.00000e+00  4.53000e-16  1.78000e-11  8.58000e-07  2.25000e-03  9.98000e-01
 1.585e+04  1.585e-08  5.853e+01  0.00000e+00  4.78000e-16  1.11000e-11  6.36000e-07  1.94000e-03  9.98000e-01
 1.995e+04  1.585e-08  5.853e+01  0.00000e+00  4.39000e-16  6.91000e-12  4.70000e-07  1.67000e-03  9.98000e-01
 2.512e+04  1.585e-08  5.853e+01  0.00000e+00  3.52000e-16  4.29000e-12  3.47000e-07  1.44000e-03  9.99000e-01
 3.162e+04  1.585e-08  5.853e+01  0.00000e+00  2.51000e-16  2.65000e-12  2.55000e-07  1.24000e-03  9.99000e-01
 3.981e+04  1.585e-08  5.853e+01  0.00000e+00  1.62000e-16  1.63000e-12  1.87000e-07  1.07000e-03  9.99000e-01
 5.012e+04  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  9.99000e-13  1.37000e-07  9.14000e-04  9.99000e-01
 6.310e+04  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  6.09000e-13  1.00000e-07  7.83000e-04  9.99000e-01
 7.943e+04  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  3.70000e-13  7.28000e-08  6.70000e-04  9.99000e-01
 1.000e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  2.23000e-13  5.28000e-08  5.73000e-04  9.99000e-01
 1.259e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  1.34000e-13  3.82000e-08  4.88000e-04  1.00000e+00
 1.585e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  8.03000e-14  2.75000e-08  4.16000e-04  1.00000e+00
 1.995e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  4.78000e-14  1.98000e-08  3.54000e-04  1.00000e+00
 2.512e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  2.90000e-14  1.42000e-08  3.00000e-04  1.00000e+00
 3.162e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  1.91000e-14  1.03000e-08  2.54000e-04  1.00000e+00
 3.981e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  1.57000e-14  7.81000e-09  2.15000e-04  1.00000e+00
 5.012e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  1.73000e-14  6.69000e-09  1.81000e-04  1.00000e+00
 6.310e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  2.32000e-14  6.61000e-09  1.52000e-04  1.00000e+00
 7.943e+05  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  3.20000e-14  7.01000e-09  1.27000e-04  1.00000e+00
 1.000e+06  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  3.95000e-14  7.27000e-09  1.06000e-04  1.00000e+00
 1.259e+06  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  4.14000e-14  7.02000e-09  8.86000e-05  1.00000e+00
 1.585e+06  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  3.69000e-14  6.23000e-09  7.34000e-05  1.00000e+00
 1.995e+06  1.585e-08  5.853e+01  0.00000e+00  0.00000e+00  2.84000e-14  5.11000e-09  6.05000e-05  1.00000e+00
 2.512e+06  1.585e-08  5.853e+01  0.00000e+00  2.11000e-20  1.92000e-14  3.91000e-09  4.96000e-05  1.00000e+00
 3.162e+06  1.585e-08  5.853e+01  0.00000e+00  9.45000e-21  1.18000e-14  2.82000e-09  4.05000e-05  1.00000e+00
 3.981e+06  1.585e-08  5.853e+01  0.00000e+00  3.87000e-21  6.60000e-15  1.93000e-09  3.29000e-05  1.00000e+00
 5.012e+06  1.585e-08  5.853e+01  0.00000e+00  1.48000e-21  3.46000e-15  1.27000e-09  2.65000e-05  1.00000e+00
 6.310e+06  1.585e-08  5.853e+01  0.00000e+00  5.31000e-22  1.71000e-15  8.11000e-10  2.13000e-05  1.00000e+00
 7.943e+06  1.585e-08  5.853e+01  0.00000e+00  1.82000e-22  8.10000e-16  5.03000e-10  1.70000e-05  1.00000e+00
 1.000e+07  1.585e-08  5.853e+01  0.00000e+00  5.99000e-23  3.69000e-16  3.04000e-10  1.35000e-05  1.00000e+00
 1.259e+07  1.585e-08  5.853e+01  0.00000e+00  1.91000e-23  1.63000e-16  1.81000e-10  1.07000e-05  1.00000e+00
 1.585e+07  1.585e-08  5.853e+01  0.00000e+00  5.93000e-24  7.04000e-17  1.06000e-10  8.37000e-06  1.00000e+00
 1.995e+07  1.585e-08  5.853e+01  0.00000e+00  1.80000e-24  2.97000e-17  6.10000e-11  6.54000e-06  1.00000e+00
 2.512e+07  1.585e-08  5.853e+01  0.00000e+00  5.35000e-25  1.23000e-17  3.47000e-11  5.08000e-06  1.00000e+00
